Manufacture,Type,Engine,Controllers,SPN,FMI,Code
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5571,5,PCV Current too Low: High Pressure Common Rail Fuel Pressure Relief Valve Current Below Normal Or Open Circuit; PCV current is too low
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5571,6,PCV Current Deviation too High: High Pressure Common Rail Fuel Pressure Relief Valve Current Above Normal Or Grounded Circuit; PCV current deviation is too high
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5571,7,"Pressure Limiting Valve, Failed to Close: High Pressure Common Rail Fuel Pressure Relief Valve Mechanical System Not Responding Or Out Of Adjustment; Pressure Limiting Wave stays open"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5588,9,CAN3 Communication Error: Proprietary Network #2 Abnormal Update Rate; physical link failure
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5588,14,"CPC bus-off fault for CHCAN: Engine Speed 2 Mechanical System Not Responding Or Out Of Adjustment; in case of an bus off of CHCAN, this fault will be set in MCM, reacting on CPC_DM1"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5588,19,CAN3 Electrical Failure: Proprietary Network #2 Received Network Data In Error; Timeout of PBS messages
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5713,20,"MU_NOX_OUT_DIA_CAL_HIGH: EDU Module High Side Switch 2 Pump/Heater Voltage Below Normal, Or Shorted To Low Source; Nox Out sensor diagnosis adapted oxygen pump capacity high"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5713,21,"MU_NOX_OUT_DIA_CAL_LOW: EDU Module High Side Switch 1 Pump/Heater Voltage Above Normal, Or Shorted To High Source; Nox Out sensor diagnosis adapted oxygen pump capacity low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5714,20,"MU_NOX_RAW_DIA_CAL_HIGH: EDU Module High Side Switch 1 Pump/Heater Voltage Below Normal, Or Shorted To Low Source; Nox Raw sensor diagnosis adapted oxygen pump capacity high"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5714,21,MU_NOX_RAW_DIA_CAL_LOW: EDU Reagent Heater A Control Current Below Normal Or Open Circuit; Nox Raw sensor diagnosis adapted oxygen pump capacity low
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5738,3,Water-Drain-Module - Ventil 1 Circuit Failed High: FMM_AS_ET_TEST2 Condition Exists; Short Cut to Battery
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5738,4,Water-Drain-Module - Ventil 1 Circuit Failed Low: FMM_AS_ET_TEST2 Condition Exists; Short Cut to Ground
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5738,5,Water-Drain-Module - Ventil 1 Circuit Open: FMM_AS_ET_TEST2 Condition Exists; Open Load
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5741,4,"Soot Sensor Probe short circuit: Aftertreatment 1 Outlet Soot Voltage Below Normal, Or Shorted To Low Source; IDE short circuit diagnostic"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5741,9,Soot Sensor communication error : Aftertreatment 1 Outlet Soot Abnormal Update Rate; DPS communication error diagnostic
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5741,12,Soot Sensor Probe self diagnostic: Aftertreatment 1 Outlet Soot Bad Intelligent Device Or Component; DPS IDE self diagnostic
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5741,13,Soot Sensor CAN Signal Missing: Aftertreatment 1 Outlet Soot Out Of Calibration; The MU checks if can message PMS_C01 is on or off
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5741,16,Soot Sensor Data Valid But Above Normal Operating Range - Moderately Severe Level: Aftertreatment 1 Outlet Soot Data Valid But Above Normal Operating Range - Moderately Severe Level;
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5741,18,Soot Sensor Data Valid But Below Normal Operating Range - Moderately Severe Level: Aftertreatment 1 Outlet Soot Data Valid But Below Normal Operating Range - Moderately Severe Level;
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5742,9,Aftertreatment Diesel Particulate Filter Temperature Sensor Module - Abnormal Update Rate
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5742,11,Aftertreatment Diesel Particulate Filter Temperature Sensor Module - Root Cause Not Known
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5747,12,Soot Sensor heater Fault: Aftertreatment 1 Outlet Soot Sensor Heater Bad Intelligent Device Or Component; DPS sensor heater diagnostic
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5765,0,"Smart Remote Actuator 3 (EGR), Temperature Alert: Engine Exhaust Gas Recirculation 1 (EGR1) Valve Control Data Valid But Above Normal Operational Range - Most Severe Level; tbd (Uebachs)"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5765,15,"Smart Remote Actuator 3 (EGR), Temperature Warning: Engine Exhaust Gas Recirculation 1 (EGR1) Valve Control Data Valid But Above Normal Operating Range - Least Severe Level; tbd (Uebachs)"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5841,14,DEF Quality Low: Diesel Exhaust Fluid Quality Malfunction Special Instructions;
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5926,3,"Differential Pressure Icooler Out Sensor Circuit Failed High: Charge Air Cooler Outlet Differential Pressure Voltage Above Normal, Or Shorted To High Source; Compressor Differential Pressure Inlet Failed High"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5926,4,"Differential Pressure Icooler Out Sensor Circuit Failed Low: Charge Air Cooler Outlet Differential Pressure Voltage Below Normal, Or Shorted To Low Source; Compressor Differential Pressure Inlet Failed Low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5926,13,Icooler Out Differential Pressure Sensor Out of Calibration Low: Charge Air Cooler Outlet Differential Pressure Out Of Calibration; zero offset compensation too low
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5926,14,Icooler Out Differential Pressure Sensor Out of Calibration High: Charge Air Cooler Outlet Differential Pressure Special Instructions; zero offset compensation too high
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5927,2,"Electronically Controlled Water Pump Limp Home Mode: TMW_WP Data Erratic, Intermittent Or Incorrect; MU is set if water pump is in limp home mode"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5927,7,Electronically Controlled Water Pump Mechanical Defect Detected: Engine Coolant Pump Mechanical System Not Responding Or Out Of Adjustment; MU ist set if an error from PVH is indicated
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5928,3,"H Bridge 2 EGR Valve Circuit Shorted to Battery: Exhaust Gas Recirculation Throttle Control Voltage Above Normal, Or Shorted To High Source; H Bridge 2: Short Cut Battery"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5928,4,"H Bridge 2 EGR Valve Circuit Shorted to Ground: Exhaust Gas Recirculation Throttle Control Voltage Below Normal, Or Shorted To Low Source; H Bridge 2: Short Cut to Ground"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5928,5,H Bridge 2 EGR Valve Short-Circuit / Over Current: Exhaust Gas Recirculation Throttle Control Current Below Normal Or Open Circuit; H Bridge 2: Short Cut Open Load
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,5928,14,H Bridge 2 EGR Valve Circuit Open Load: Exhaust Gas Recirculation Throttle Control Special Instructions; H Bridge 2 Open Load
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,6384,2,sensor drift fault for first exhaust pressure: FMM_AS_ET_TEST2 Condition Exists; sensor drift fault for first exhaust pressure
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7384,3,"Injector Cylinder #1 Needle Control Valve, Abnormal Operation (MAX) Cold: OFD_CYL1_INJ_PUSH Voltage Above Normal, Or Shorted To High Source; Hardware detected, push time of the injector is too high for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7384,4,"Injector Cylinder #1 Needle Control Valve, Abnormal Operation (MIN) Cold: OFD_CYL1_INJ_PUSH Voltage Below Normal, Or Shorted To Low Source; Hardware detected, push time of the injector is too low for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7385,3,"Injector Cylinder #2 Needle Control Valve, Abnormal Operation (MAX) Cold: OFD_CYL2_INJ_PUSH Above Normal, Or Shorted To High Source; Hardware detected, push time of the injector is too high for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7385,4,"Injector Cylinder #2 Needle Control Valve, Abnormal Operation (MIN) Cold: OFD_CY2_INJ_PUSH Voltage Below Normal, Or Shorted To Low Source; Hardware detected, push time of the injector is too low for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7386,3,"Injector Cylinder #3 Needle Control Valve, Abnormal Operation (MAX) Cold: OFD_CYL3_INJ_PUSH Voltage Above Normal, Or Shorted To High Source; Hardware detected, push time of the injector is too high for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7386,4,"Injector Cylinder #3 Needle Control Valve, Abnormal Operation (MIN) Cold: OFD_CYL3_INJ_PUSH Voltage Below Normal, Or Shorted To Low Source; Hardware detected, push time of the injector is too low for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7387,3,"Injector Cylinder #4 Needle Control Valve, Abnormal Operation (MAX) Cold: OFD_CYL4_INJ_PUSH Voltage Above Normal, Or Shorted To High Source; Hardware detected, push time of the injector is too high for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7387,4,"Injector Cylinder #4 Needle Control Valve, Abnormal Operation (MIN) Cold: OFD_CYL4_INJ_PUSH Voltage Below Normal, Or Shorted To Low Source; Hardware detected, push time of the injector is too low for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7388,3,"Injector Cylinder #5 Needle Control Valve, Abnormal Operation (MAX) Cold: OFD_CYL5_INJ_PUSH Voltage Above Normal, Or Shorted To High Source; Hardware detected, push time of the injector is too high for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7388,4,"Injector Cylinder #5 Needle Control Valve, Abnormal Operation (MIN) Cold: OFD_CYL5_INJ_PUSH Voltage Below Normal, Or Shorted To Low Source; Hardware detected, push time of the injector is too low for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7389,3,"Injector Cylinder #6 Needle Control Valve, Abnormal Operation (MAX) Cold: OFD_CYL6_INJ_PUSH Voltage Above Normal, Or Shorted To High Source; Hardware detected, push time of the injector is too high for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,7389,4,"Injector Cylinder #6 Needle Control Valve, Abnormal Operation (MIN) Cold: OFD_CYL6_INJ_PUSH Voltage Below Normal, Or Shorted To Low Source; Hardware detected, push time of the injector is too low for cold condition"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,65193,16,Expected lambda value is too high: FMM_AS_ET_TEST2 Condition Exists; Expected lambda value is too high
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,65193,18,Expected lambda value is too low: LAMBDA_DEV Special Instructions; Expected lambda value is too low
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520211,3,Service Push Button Circuit Failed High
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520232,9,NOx Mass Signal Not Available via CAN: NOx mass flow over CAN signal not available resulting in `MDEG&HDEP: Eurostage 4 SEVERE` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520238,14,Km parity error (CAN signal)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520242,3,O2 Sensor Circuit Bank 1 Sensor 1
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520243,5,O2 Sensor Circuit Bank 1 Sensor 1
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520243,9,Error on the SPI communication between lambda sensor controller and micro controller
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520243,11,Invalid initialization of the lambda sensor controller
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520244,5,O2 Sensor Circuit Bank 1 Sensor 1
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520245,5,O2 Sensor Circuit Bank 1 Sensor 1
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520248,0,Classic Immobilizer
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520248,1,Classic Immobilizer
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520248,2,Classic Immobilizer
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520248,3,Classic Immobilizer
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520248,4,Classic Immobilizer
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520248,5,Classic Immobilizer
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520251,3,PCV High Side Short-Circuit to Battery: PCV highside short-circuit to battery resulting in `MDEG: Eurostage 4 SEVERE` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520251,4,Pressure Control Valve (High Side) Error: PCV highside short-circuit to ground resulting in `MDEG: Eurostage 4 SEVERE` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520252,3,Pressure Control Valve (Low Side) Error: PCV lowside short-circuit to battery resulting in `MDEG: Eurostage 4 SEVERE` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520252,4,PCV Low Side Short-Circuit to Ground: PCV lowside short-circuit to ground resulting in `MDEG: Eurostage 4 SEVERE` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520253,14,Software Reset Detected - level 2 concept MU
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520253,31,Software Reset Detected - level 2 concept MU
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520260,14,ATS Not Started Up: ATS-startup is not effected
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520261,14,ACM Not Parameterized - ACM is not parameterized
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520261,31,Speed Limitation Fault - Speed limit requested due to monitoring lev2 fault
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520262,9,FBS3 Injection Inhibit due to Keyline Lock - Key lines are locked in current ignition cycle over UDS or with workshop key
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520262,10,FBS3 Injection Inhibit due to Wrong Key - key calculation took longer than maximum value and lead to false key
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520262,11,FBS3 Injection Inhibit due to Transport Protection - transportprotection is on
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520262,13,FBS3 Injection Inhibit due to Expired Prelease Time without Authentification - No valid athorization before pre-authorization timed out
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520262,14,FBS3 Injection Inhibit due to Expired Prelease Time Mulitple Times (CAN or EIS Failure) - No valid athorization after three consecutive pre-authorizations
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520262,15,FBS3 Injection Inhibit due to Odometer Lock Function - FBS3 is in lock state
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520262,16,Maximum number of hash cycles in Keylines 0 ... 7 are reached
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520262,19,FBS3 Injection Inhibit due to Missing EIS CAN Signales - injection was locked due to no or incomplete key from EIS
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520262,21,tcount reached zero in initilaized state
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520262,31,FBS3 Data Flash Defect
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520266,0,Overvoltage of UB12_24 detection
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520270,7,Classic Immobilizer
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520280,7,Engine Brake High Inhibit due to Improper Condition - Inhibits engine brake via AM_MVB_PWM_F1
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520281,7,Engine Brake Inhibit due to JB1 Improper Condition - Inhibits engine brake via AM_JB1_PWM _F1
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520282,7,Engine Brake Inhibit due to JB2 Improper Condition - Inhibits engine brake via AM_JB2_PWM_F1
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520286,31,Software Reset Detected - EGAS Level 3 monitoring function error reaction
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520287,7,MCM Hardware Reset - Hardware does not work correct
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520287,13,MCM Software Reset - Software does not work correct.
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520287,14,MCM missing VIN - Inactive PMC monitoring due to missing VIN
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520289,14,MU_EBM_BRK_FAIL_CYL1: tbd (Martin Mehring)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520290,14,MU_EBM_BRK_FAIL_CYL2: tbd (Martin Mehring)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520291,14,MU_EBM_BRK_FAIL_CYL3: tbd (Martin Mehring)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520292,14,MU_EBM_BRK_FAIL_CYL4: tbd (Martin Mehring)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520293,14,MU_EBM_BRK_FAIL_CYL5: tbd (Martin Mehring)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520294,14,MU_EBM_BRK_FAIL_CYL6: tbd (Martin Mehring)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520295,11,Smart Remote Actuator 1 (Wastegate)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520295,12,Smart Remote Actuator 1 (Wastegate)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520295,14,MU_AM_SRA1_LEARN_R3_SEAT: tbd (Uebachs)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520295,19,Smart Remote Actuator 1 (Wastegate)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520295,31,Smart Remote Actuator 1 (Wastegate)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520296,3,EGR Valve Actuator
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520296,13,EGR Valve Actuator
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520296,19,EGR Vavle Actuator
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520296,31,EGR Valve Actuator
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520301,15,max starter counts reached
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520311,2,64bit raw data could be read
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520311,7,Neither the MCM nor the CPC could read a TPC signal and Classic Immobilizer is activated (state Z12)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520311,13,Immobilizer is configured with XC and the CPC sends information that it is parameterized and activated for classic immobilizer
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520311,14,No change of starter line was detected and TPC sent by CPC is not plausible
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520311,19,No logically valid TPC could be read via HW and the TPC sent by CPC is logically valid
